datetime,Acanthoica_quattrospina,Akashiwo,Alexandrium_catenella,Amphidinium,Amylax,Apedinella,Asterionellopsis_glacialis,Bacillaria,Bacillariophyceae,Bacteriastrum,Balanion,Biddulphia,Calciopappus,Calciosolenia_brasiliensis,Cerataulina_pelagica,Ceratium,Ceratium_furca,Ceratium_fusus,Ceratium_lineatum,Chaetoceros,Chaetoceros_danicus,Chaetoceros_didymus,Chaetoceros_didymus_TAG_external_flagellate,Chaetoceros_peruvianis,Chaetoceros_similis,Chaetoceros_socialis,Chaetoceros_subtilis,Chaetoceros_tenuissimus,Chaetoceros_throndsenii,Chroomonas,Chrysochromulina,Chrysochromulina_lanceolata,Corethron_hystrix,Corymbellus,Coscinodiscus,Cylindrotheca,Cylindrotheca_min,Dactyliosolen_blavyanus,Dactyliosolen_fragilissimus,Delphineis,Dictyocha,Dictyocysta,Didinium,Dinobryon,Dinophyceae,Dinophysis_acuminata,Dinophysis_norvegica,Dinophysis_tripos,Ditylum_brightwellii,Emiliania_huxleyi,Ephemera,Eucampia,Eucampia_morphytype1,Euglena,Euplotes,Euplotes_morphotype1,Eutintinnus,Favella,Gonyaulax,Guinardia_delicatula,Guinardia_delicatula_TAG_Amphidinium_grazing,Guinardia_delicatula_TAG_external_parasite,Guinardia_delicatula_TAG_internal_parasite,Guinardia_flaccida,Guinardia_striata,Gyrodinium,Hemiaulus,Hemiaulus_membranaceus,Heterocapsa_rotundata,Heterocapsa_triquetra,Karenia,Katodinium_or_Torodinium,Laboea_strobila,Lauderia_annulata,Leegaardiella_ovalis,Leptocylindrus,Leptocylindrus_mediterraneus,Licmophora,Margalefidinium,Mesodinium,Nanoneis,Odontella,Ophiaster,Oxytoxum,Paralia_sulcata,Parvicorbicula_socialis,Phaeocystis,Phaeocystis_single,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Prorocentrum_micans,Prorocentrum_triestinum,Proterythropsis,Protoperidinium,Pseudo-nitzschia,Pseudochattonella_farcimen,Pyramimonas,Pyramimonas_longicauda,Pyramimonas_morphotype1,Radiozoa,Rhabdosphaera,Rhizosolenia,Scrippsiella,Skeletonema,Stenosemella_morphotype1,Stenosemella_pacifica,Stephanopyxis,Strobilidium,Strombidium_capitatum,Strombidium_conicum,Strombidium_inclinatum,Strombidium_morphotype1,Strombidium_morphotype2,Strombidium_oculatum,Strombidium_wulffi,Syracosphaera_pulchra,Thalassionema,Thalassiosira,Thalassiosira_TAG_external_detritus,Thalassiosira_sp_aff_mala,Tiarina_fusus,Tintinnida,Tintinnidium_mucicola,Tintinnopsis,Tontonia_appendiculariformis,Tontonia_gracillima,Vicicitus_globosus,Warnowia,amoeba,ciliate,coccolithophorid,cryptophyta,flagellate,flagellate_morphotype1,flagellate_morphotype3,pennate,pennate_Thalassionema,pennate_morphotype1,pollen,shellfish_larvae,square_unknown,unknown2,zooplankton
2021-05-18 04:55:31+00:00,1,0,1,0,0,0,0,0,103,0,12,0,12,0,1,0,1,0,1,203,0,3,0,0,0,11,0,11,0,1,4,0,1,0,3,7,0,0,0,0,4,0,0,0,116,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,226,0,3,20,2,9,0,5,2,0,0,0,1,0,3,1,0,11,13,923,0,0,0,0,0,0,0,0,21,0,204,0,0,1,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,1,0,35,0,9,0,3,0,0,0,0,0,1,4,5,8,15,54,1,18,28,0,0,0,0,2,1,0
2021-05-18 05:19:52+00:00,0,0,0,0,0,1,0,0,126,0,5,0,2,0,3,0,0,0,2,215,0,1,0,0,0,4,0,14,1,1,3,0,0,0,1,11,0,0,0,0,1,0,0,0,138,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,5,0,0,198,0,2,39,1,7,0,3,2,0,0,0,2,0,2,0,0,6,9,955,0,1,0,0,0,0,0,0,44,0,163,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2,0,0,0,1,1,43,0,7,0,3,1,0,0,0,0,0,5,6,7,9,59,0,17,26,1,0,0,0,3,0,2
2021-05-18 05:44:11+00:00,1,0,0,1,0,0,0,0,117,0,4,0,11,0,0,0,0,0,0,163,0,3,0,0,0,12,0,11,1,0,2,0,1,0,3,18,0,1,1,0,4,0,0,1,144,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,204,0,5,46,1,10,1,7,5,0,0,0,3,0,3,0,0,2,8,916,1,5,0,0,0,0,0,0,81,0,148,0,1,0,0,3,0,10,0,0,0,0,0,0,0,1,0,0,0,2,1,51,0,5,0,3,0,0,1,0,0,0,3,4,9,12,36,0,20,42,2,0,0,0,1,0,1
2021-05-18 06:08:32+00:00,0,0,1,0,1,0,0,0,111,0,4,0,4,0,1,0,2,0,5,200,0,1,0,0,0,9,0,11,0,0,4,0,0,0,3,20,1,0,1,0,5,0,0,2,133,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,202,0,2,32,1,9,0,5,1,0,0,0,0,0,3,1,0,3,16,859,0,3,0,0,0,0,0,0,46,0,166,0,0,0,0,1,0,7,0,0,0,0,0,0,0,3,0,1,0,2,0,37,0,7,0,0,0,0,2,1,0,0,1,4,5,21,58,1,24,40,0,0,0,0,2,1,3
2021-05-18 06:32:53+00:00,0,0,0,0,1,0,0,0,122,0,10,1,0,0,2,0,0,0,1,206,1,3,0,0,0,14,0,15,0,0,0,0,0,1,3,20,1,1,5,0,3,0,0,0,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,178,0,4,32,3,8,0,6,1,0,0,0,4,0,1,1,0,6,11,872,0,1,0,0,0,0,0,1,28,0,153,0,0,1,0,2,0,6,0,0,0,1,0,0,1,1,0,0,0,2,0,43,0,6,0,1,0,0,0,0,0,0,2,5,2,14,56,0,20,22,0,0,0,0,6,2,0
2021-05-18 06:57:11+00:00,0,0,0,0,1,0,1,0,181,0,9,0,4,0,0,0,0,0,1,211,1,1,0,0,0,14,0,11,0,0,2,0,1,0,3,14,1,0,0,0,1,0,0,1,136,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,6,0,0,222,0,2,40,2,5,1,7,1,0,0,0,2,0,1,1,0,6,9,950,0,1,0,1,0,0,0,0,33,0,152,0,1,0,0,2,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,30,0,6,0,1,0,0,4,0,0,0,0,3,6,14,44,0,17,34,0,0,0,0,2,2,0
2021-05-18 07:21:32+00:00,0,0,1,0,0,0,0,0,145,0,8,0,8,0,1,0,0,0,1,193,1,1,0,0,0,8,0,11,0,0,5,0,0,0,2,16,1,1,0,0,0,0,0,0,128,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,213,0,4,34,0,8,0,7,2,0,0,0,3,0,1,2,0,5,13,997,0,2,0,0,0,0,0,1,33,0,120,0,1,0,0,3,0,10,0,0,0,1,0,0,1,1,0,0,0,1,1,36,0,6,0,2,0,0,0,0,0,2,6,5,7,12,47,0,14,36,0,0,0,0,2,2,1
2021-05-18 07:45:52+00:00,1,0,0,0,0,0,1,0,130,1,15,0,2,1,0,0,1,0,2,179,1,0,0,0,0,19,0,12,0,1,2,0,1,0,3,26,0,3,1,0,4,0,0,0,144,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,225,0,2,30,0,5,1,6,9,2,0,1,1,0,3,0,0,6,18,926,0,2,0,0,0,0,0,0,66,0,120,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,61,0,5,0,3,0,0,3,0,0,0,4,6,8,19,38,2,20,34,1,0,0,0,3,1,0
2021-05-18 08:10:12+00:00,0,0,1,0,0,0,0,0,123,1,10,0,6,0,0,0,0,0,1,151,0,1,0,0,0,21,0,7,0,1,3,0,0,0,2,18,0,1,0,0,2,0,0,0,157,0,1,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,236,0,2,26,1,10,1,5,3,0,0,0,3,0,3,3,0,4,13,965,0,1,0,1,0,0,0,2,60,0,109,0,0,0,0,3,0,14,0,0,0,0,0,0,0,1,0,0,0,1,1,48,1,2,0,0,1,0,1,0,0,0,3,4,11,20,44,0,20,48,0,0,0,0,7,1,1
2021-05-18 08:34:33+00:00,0,0,2,0,0,0,0,0,148,0,13,0,4,0,0,0,1,0,3,185,2,0,0,0,0,16,0,11,0,1,2,0,1,0,5,23,0,0,1,0,3,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,200,0,2,28,0,12,0,13,10,0,0,0,4,0,1,1,0,11,23,1007,1,3,0,0,0,0,0,1,47,0,134,0,0,0,0,6,0,12,0,0,0,0,0,0,0,1,0,1,0,1,0,53,0,4,0,1,0,1,3,1,0,0,3,5,14,19,40,1,16,40,0,0,0,0,3,2,1
2021-05-18 08:58:52+00:00,0,0,1,1,0,0,2,0,143,1,8,0,3,0,2,0,0,0,4,206,0,1,0,0,0,13,0,11,0,1,1,0,1,0,2,36,1,0,0,0,3,0,0,1,157,0,0,0,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,2,8,0,0,220,1,7,26,0,11,1,5,8,0,0,0,1,0,2,1,0,5,24,932,1,4,0,1,0,0,0,0,77,0,131,0,1,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,4,1,56,0,6,0,3,1,0,1,0,0,0,7,4,13,15,34,0,18,38,0,0,0,0,3,4,0
2021-05-18 09:23:10+00:00,0,0,4,1,0,1,0,0,153,0,7,0,1,1,0,0,0,0,3,202,1,1,0,0,0,15,0,5,0,0,4,1,2,0,2,47,1,1,0,0,4,0,0,2,197,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,288,0,1,35,0,7,0,11,8,0,0,0,0,0,3,1,0,10,11,1020,1,1,0,0,0,0,1,1,115,0,146,0,0,0,0,4,0,12,0,0,0,0,0,0,0,2,0,0,0,4,0,45,0,4,1,3,0,0,3,0,0,0,5,4,24,18,51,0,15,43,0,0,0,0,0,2,1
2021-05-18 09:47:31+00:00,1,0,2,0,0,1,0,0,141,0,10,0,5,0,1,0,0,0,2,233,0,0,0,0,1,8,0,10,0,0,0,0,3,0,1,51,0,1,1,0,5,0,0,0,210,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,238,0,6,27,1,4,0,7,6,0,0,0,2,0,3,3,0,11,17,985,1,3,0,0,0,0,1,0,109,0,175,0,0,1,0,5,1,12,0,0,0,0,0,0,1,2,0,0,0,4,0,60,0,4,0,5,0,0,4,0,0,0,7,2,20,14,69,2,14,35,0,0,0,0,5,3,0
2021-05-18 10:11:50+00:00,2,0,1,0,0,0,1,0,115,0,16,1,9,1,0,2,0,2,9,153,1,1,0,0,0,11,0,10,0,2,0,0,2,0,2,49,1,1,1,0,6,0,0,0,188,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,4,0,0,214,0,6,38,0,10,2,4,8,0,0,0,3,0,0,1,0,7,12,982,0,7,0,0,0,1,0,2,112,0,169,0,0,0,0,5,0,11,0,0,0,0,0,0,0,2,0,0,0,4,1,47,1,3,0,4,0,0,2,0,0,1,6,4,16,24,66,1,15,59,0,0,0,0,5,3,2
2021-05-18 10:36:12+00:00,2,0,0,1,1,2,1,0,121,0,13,0,6,0,1,0,0,2,6,187,1,3,0,0,0,17,0,2,1,1,2,0,2,0,4,34,0,3,5,0,9,0,0,2,177,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,176,0,0,35,1,7,0,2,2,0,0,0,3,0,3,4,0,5,16,864,0,2,1,0,0,0,1,2,90,0,176,0,0,2,0,2,0,4,0,0,0,0,0,0,1,3,0,1,0,1,0,42,0,13,0,2,0,0,4,0,0,0,3,4,16,29,67,0,17,46,1,0,0,0,2,3,3
2021-05-18 11:00:32+00:00,1,0,1,0,0,2,1,0,140,0,18,0,2,0,0,0,0,0,7,176,1,4,0,0,0,9,0,8,0,1,2,0,3,0,3,11,2,0,1,0,5,0,0,0,176,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,156,1,3,46,1,7,0,9,2,0,0,0,2,0,2,1,0,9,14,996,0,4,0,0,0,0,1,1,71,0,202,0,1,0,1,3,0,11,0,0,0,0,0,0,1,0,0,2,1,2,1,40,0,8,0,3,0,0,1,0,0,3,4,6,18,17,80,0,13,27,0,0,0,0,3,1,1
2021-05-18 11:24:53+00:00,0,0,2,0,0,0,0,0,88,1,19,0,7,0,1,1,1,1,6,128,1,4,0,0,0,14,0,4,0,0,3,0,3,0,1,21,1,0,1,0,1,0,0,1,182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,139,0,5,38,0,5,1,3,0,0,0,0,1,0,1,3,0,4,24,858,0,4,0,0,0,0,0,1,56,0,228,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,1,0,4,0,47,0,4,0,2,0,0,2,0,0,0,5,6,10,12,88,1,19,32,1,0,0,0,1,1,1
2021-05-18 11:49:12+00:00,2,0,2,1,0,1,0,0,85,1,15,1,3,0,0,0,0,0,2,133,2,3,0,0,0,19,0,2,0,1,2,0,1,0,4,23,0,4,0,0,3,0,0,0,187,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,150,0,5,35,0,7,0,3,0,0,0,0,4,0,1,2,0,6,15,850,0,2,0,0,0,0,2,2,70,0,242,0,0,0,0,1,0,4,0,0,0,0,0,0,1,4,0,0,0,10,0,50,0,6,0,3,0,0,1,0,0,0,8,2,9,28,88,1,14,25,0,0,0,0,2,1,3
2021-05-18 12:13:32+00:00,1,0,4,1,0,1,0,0,107,1,29,0,6,0,1,0,0,0,0,153,1,5,0,0,0,15,1,4,0,1,3,1,4,0,2,23,0,2,0,0,3,0,0,1,189,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,119,0,6,41,0,4,2,10,1,0,0,0,6,0,4,0,0,8,22,913,0,0,0,1,0,0,0,2,112,0,200,0,0,0,0,6,0,7,1,0,0,0,0,0,4,2,0,0,0,6,1,48,0,11,0,6,1,0,3,0,0,1,4,3,12,14,69,1,21,50,0,0,0,0,6,2,5
2021-05-18 12:37:53+00:00,0,0,1,0,0,2,0,0,76,6,21,0,5,2,3,0,0,0,4,223,2,5,0,0,0,29,0,8,0,3,4,0,8,0,1,35,1,3,3,0,1,0,0,1,198,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,0,142,0,4,34,4,7,2,13,2,0,0,0,8,0,5,1,0,3,10,910,0,4,0,0,0,0,0,2,167,0,140,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,7,1,47,1,6,0,3,0,0,2,0,0,1,5,4,8,14,67,0,17,75,1,0,0,0,12,1,2
2021-05-18 13:02:14+00:00,2,0,2,0,0,0,1,0,72,6,27,0,2,0,1,0,0,0,3,198,4,9,0,0,0,41,0,6,0,1,2,0,12,1,3,28,0,2,5,0,3,0,0,1,178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,107,0,5,35,5,8,0,22,2,0,0,1,7,0,7,1,0,1,23,610,2,3,0,0,0,0,0,1,248,0,177,0,0,0,0,8,0,8,0,0,0,0,0,0,1,5,0,0,1,13,0,58,0,10,0,2,0,0,5,0,0,0,6,6,15,18,69,0,14,105,1,0,0,0,5,3,5
2021-05-18 13:26:35+00:00,5,0,1,2,0,0,3,0,73,8,25,1,4,2,0,0,1,0,5,209,5,6,0,0,0,35,0,2,0,1,1,1,15,0,3,41,0,3,1,0,1,0,0,1,218,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,14,0,0,124,0,6,38,0,13,0,21,2,0,0,1,7,0,7,0,0,4,17,637,0,3,0,0,0,0,1,8,300,0,184,0,0,0,0,9,0,11,0,0,0,0,0,0,1,3,0,1,0,7,1,51,0,7,0,3,0,0,7,0,0,1,10,5,13,19,68,0,12,113,0,0,0,0,4,2,4
2021-05-18 13:50:54+00:00,0,0,4,0,0,1,2,0,77,10,20,0,2,1,2,1,0,0,12,218,9,12,0,0,0,52,2,3,0,2,4,0,12,0,0,34,1,2,2,0,0,0,0,1,186,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,6,0,0,124,0,2,27,2,5,1,20,2,0,0,1,7,0,6,0,0,3,19,685,0,4,0,0,0,0,3,4,262,0,176,0,0,0,0,9,1,9,0,1,0,0,1,0,0,8,0,3,0,11,3,43,0,9,0,12,0,0,4,0,0,0,4,7,10,13,73,0,7,106,0,0,0,0,5,0,0
2021-05-18 14:15:13+00:00,0,0,2,0,1,1,1,0,60,8,31,0,4,1,1,0,0,0,6,202,11,8,0,0,0,53,2,2,1,1,3,0,7,0,3,36,0,4,3,0,4,0,0,1,202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,11,0,0,126,1,4,28,1,7,0,22,3,0,0,2,6,0,4,2,0,3,14,518,0,7,0,0,0,0,0,2,294,0,177,0,1,0,0,8,0,9,0,0,0,0,0,0,0,4,0,1,0,3,0,54,0,9,0,2,0,0,3,0,0,1,2,2,8,17,77,0,8,118,0,0,0,0,4,2,1
2021-05-18 14:39:34+00:00,0,0,1,1,0,5,2,0,80,8,30,0,3,1,3,1,1,1,4,227,7,13,0,0,0,58,0,2,1,1,5,1,15,0,0,33,0,6,3,0,1,0,0,3,209,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,8,4,1,0,125,0,5,31,0,1,0,17,1,0,0,1,1,0,5,2,0,2,22,755,0,1,0,0,0,0,1,7,303,0,200,0,1,0,0,7,0,8,0,1,0,0,0,0,0,2,0,1,0,13,4,43,0,10,0,4,0,0,3,0,0,1,3,5,11,19,72,2,11,113,0,0,1,0,0,0,2
2021-05-18 15:03:55+00:00,3,0,1,1,0,1,1,0,56,7,39,0,3,1,1,0,0,0,6,186,9,9,0,0,0,37,0,6,0,1,4,0,9,0,1,33,1,6,4,0,2,0,0,6,211,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,8,9,0,0,123,1,6,42,2,8,0,12,2,0,0,0,7,0,4,1,0,6,12,698,0,6,0,0,0,0,0,3,285,0,168,0,0,0,1,9,1,7,0,0,0,0,0,0,0,3,0,0,0,2,2,69,0,8,0,9,0,0,2,0,0,0,4,3,15,21,54,2,20,119,0,0,0,0,6,0,4
2021-05-18 15:28:13+00:00,3,0,4,1,0,1,1,0,64,6,42,0,2,1,2,0,0,0,9,207,9,11,0,0,0,45,1,7,2,0,7,2,14,0,4,37,2,1,4,0,1,0,0,3,236,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,4,6,0,0,118,0,1,32,3,3,0,13,3,0,0,0,4,0,6,3,0,6,20,684,1,1,0,0,0,0,0,3,235,1,187,0,1,0,1,11,0,6,0,0,0,0,0,0,0,2,0,0,0,6,3,50,0,11,0,8,0,0,6,0,0,2,3,8,15,19,66,1,7,114,0,0,0,0,2,0,2
2021-05-18 15:52:32+00:00,1,0,2,1,0,1,0,0,67,5,23,0,7,1,2,1,0,0,4,217,4,5,0,0,0,49,0,4,0,0,4,0,9,2,2,25,1,2,6,0,4,0,0,2,230,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,11,4,0,0,158,0,6,50,0,8,3,11,3,0,0,1,2,0,4,2,0,3,14,750,0,2,1,1,0,0,1,2,208,0,194,0,0,0,0,5,0,6,1,0,0,1,0,0,1,3,0,0,0,6,1,60,0,9,0,4,0,0,4,0,0,1,5,3,8,9,66,0,15,92,1,0,0,0,3,4,6
2021-05-18 16:16:53+00:00,1,0,0,0,0,1,0,0,67,0,17,0,3,0,0,0,0,0,2,169,2,2,0,0,0,30,0,3,0,0,4,0,0,0,2,21,1,4,2,0,3,0,0,1,190,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,2,7,0,0,155,0,2,30,0,6,0,7,2,0,0,0,4,0,2,0,0,1,12,857,0,3,0,0,0,0,0,2,125,0,219,0,0,0,0,6,0,9,0,1,0,0,0,0,0,4,0,0,0,7,1,48,0,6,0,5,0,0,3,0,0,0,7,6,12,19,75,1,16,60,1,0,0,0,1,1,2
2021-05-18 16:41:12+00:00,3,0,3,0,0,3,1,0,105,1,14,0,2,0,0,0,0,0,4,205,3,2,0,0,0,17,0,1,0,4,7,0,3,0,2,20,1,2,1,0,1,0,0,0,210,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,185,0,2,35,0,6,2,6,2,0,0,1,4,0,2,2,0,1,10,1057,0,4,0,1,0,0,2,2,131,0,223,0,1,0,1,1,0,7,0,0,0,1,0,0,1,2,0,0,0,5,2,49,0,9,0,5,0,0,0,0,0,0,3,3,5,13,95,4,11,60,0,0,0,0,3,3,1
2021-05-18 17:05:31+00:00,2,0,1,0,0,0,0,0,70,2,30,0,5,0,0,0,1,0,2,181,3,3,0,0,0,29,0,1,0,2,8,2,6,0,3,33,0,3,2,0,3,0,0,0,235,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,2,10,1,0,153,0,4,34,1,8,1,8,1,0,0,0,2,0,5,1,0,1,20,773,0,6,0,1,0,0,1,2,155,0,218,0,0,0,0,12,1,9,0,0,0,0,0,0,1,4,0,1,0,4,3,54,0,7,0,1,0,0,2,0,0,0,4,1,17,16,78,1,16,72,0,0,0,0,4,4,2
2021-05-18 17:29:50+00:00,2,1,0,0,1,5,0,0,74,8,22,0,7,2,2,0,0,1,7,224,4,7,0,0,1,37,0,2,1,1,1,1,8,0,2,38,1,5,0,0,1,0,0,5,230,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,7,1,0,150,1,5,26,1,7,0,16,0,0,0,0,6,0,6,1,0,3,13,736,1,5,0,1,0,0,0,3,211,0,206,0,0,0,0,9,0,8,0,0,0,0,0,0,1,2,0,2,0,7,2,65,0,10,0,2,0,1,4,0,0,0,0,5,13,20,81,2,18,98,0,0,0,0,2,2,2
2021-05-18 17:54:11+00:00,0,0,1,0,0,2,0,0,99,7,24,0,5,0,2,0,0,0,1,249,3,6,0,0,0,23,0,5,0,1,4,0,2,2,4,31,0,1,2,0,2,0,0,1,211,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,202,0,7,27,0,6,1,6,0,0,0,0,2,0,8,2,0,8,20,973,1,3,0,1,0,0,0,1,151,0,189,0,1,1,0,4,0,16,0,0,0,0,0,0,1,4,0,0,0,4,2,43,0,7,0,3,0,0,2,0,0,1,3,5,12,21,65,1,16,90,0,0,0,0,5,1,2
2021-05-18 18:18:32+00:00,3,0,2,0,0,0,0,1,101,5,18,0,5,0,0,0,0,0,4,262,3,5,0,0,0,20,0,9,0,0,7,1,0,0,1,26,0,1,5,0,1,0,0,1,216,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,5,0,0,161,0,2,31,0,10,3,11,0,0,0,1,3,0,3,2,0,2,24,904,0,4,0,0,0,0,1,0,168,0,170,0,0,0,1,7,0,17,0,0,0,0,1,0,0,0,0,0,0,3,0,38,0,8,0,1,0,0,1,0,0,0,1,4,6,23,60,0,16,78,0,0,0,0,1,1,0
2021-05-18 18:42:51+00:00,3,0,0,0,1,3,0,0,81,6,17,1,5,1,6,0,0,0,3,302,2,5,0,0,0,24,0,6,0,1,5,0,7,0,5,22,0,1,3,0,3,0,0,5,217,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,184,0,4,12,1,10,0,9,1,0,0,0,1,0,5,1,1,5,20,849,0,8,1,0,0,0,0,1,131,0,177,0,0,0,1,5,1,9,0,0,0,0,0,0,0,1,0,1,0,2,3,51,0,2,0,3,0,0,1,0,0,0,4,6,6,13,70,3,13,84,0,0,0,0,1,2,3
2021-05-18 19:07:09+00:00,0,0,0,0,1,0,0,0,85,6,19,0,6,0,1,0,0,0,1,254,2,2,0,0,0,12,0,11,0,0,2,0,2,0,3,28,1,4,4,0,4,0,0,2,217,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,193,0,2,28,0,7,1,7,0,0,0,1,1,0,7,0,1,11,24,852,0,10,0,1,0,0,0,2,138,0,199,0,1,1,0,8,0,15,0,0,0,0,0,0,1,0,0,1,0,1,2,46,0,5,0,5,0,0,4,0,0,0,7,3,14,21,87,0,10,103,0,0,0,0,4,3,0
2021-05-18 19:31:30+00:00,0,0,2,0,0,1,0,0,85,5,27,0,4,1,1,0,1,0,0,253,2,8,0,0,0,23,1,10,0,1,9,0,9,0,4,22,1,5,3,0,3,0,0,3,224,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,176,0,0,33,0,8,0,6,0,0,0,0,5,0,8,2,0,8,12,875,1,3,0,0,0,0,0,2,154,0,189,0,0,1,2,14,0,9,0,0,0,0,0,0,0,1,0,1,0,3,0,48,0,11,0,2,0,0,1,0,0,0,5,5,13,16,71,1,19,103,1,0,0,0,6,4,1
2021-05-18 20:26:27+00:00,1,0,0,0,1,3,1,1,130,9,14,0,2,3,0,0,0,0,0,154,3,3,0,0,0,21,0,14,0,0,4,0,6,0,5,28,1,3,3,0,2,0,0,1,172,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,5,4,0,0,153,0,3,23,0,11,0,14,2,0,0,1,3,0,2,0,0,7,26,794,0,6,0,1,0,0,0,3,128,0,143,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,3,2,53,1,11,0,4,0,0,2,0,0,0,6,4,14,4,45,0,8,63,1,0,0,0,2,3,0
2021-05-18 20:50:45+00:00,0,0,0,1,0,1,0,0,109,3,19,0,8,1,5,0,0,0,4,248,2,4,0,0,0,18,0,5,1,0,2,0,2,0,2,20,0,4,1,0,1,0,0,1,195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,216,0,3,23,0,7,0,11,1,0,0,0,4,0,5,2,0,6,22,775,0,3,0,0,0,0,1,2,121,0,250,0,1,0,0,7,0,15,0,0,0,0,1,1,1,1,0,1,0,5,1,39,0,13,0,1,0,0,2,0,0,0,6,1,9,15,61,0,7,76,0,0,0,0,4,1,1
2021-05-18 21:15:04+00:00,1,0,3,0,0,2,1,0,112,6,20,0,3,1,2,1,0,0,1,256,0,5,0,0,0,29,0,13,0,0,3,0,8,0,4,21,0,4,2,0,1,0,0,2,216,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,216,0,3,31,0,8,0,14,2,0,0,0,5,1,5,2,0,6,29,856,0,1,0,1,0,0,0,3,137,0,250,0,0,0,0,2,1,11,0,1,0,0,0,0,1,2,0,0,0,1,0,50,0,10,0,3,0,0,2,0,0,0,3,4,10,8,59,1,16,69,1,0,0,0,4,3,0
